semnatic_similarity_with_src,sentiment_analysis_with_src,sentiment_analysis_with_tgt,sentence_entropy,semnatic_similarity_with_tgt,rouge_score_with_tgt,bleu_score_with_tgt,jaccard_similarity_score_with_tgt,dice_similarity_score_with_tgt,bert-score,summary_score
0.315969497,0,0,2.25,0.710757136,"{'rouge-1': {'r': 0.14285714285714285, 'p': 0.25, 'f': 0.18181817719008275}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.14285714285714285, 'p': 0.25, 'f': 0.18181817719008275}}",0.120023371,0.181818182,0.307692308,0.522611916,0.229301497
0.326799661,0,1,3,0.642243028,"{'rouge-1': {'r': 0.3, 'p': 0.42857142857142855, 'f': 0.3529411716262976}, 'rouge-2': {'r': 0.1111111111111111, 'p': 0.16666666666666666, 'f': 0.1333333285333335}, 'rouge-l': {'r': 0.3, 'p': 0.42857142857142855, 'f': 0.3529411716262976}}",0.254219502,0.2,0.333333333,0.595365703,0.219868213
0.391810805,0,0,3.546593564,0.425477535,"{'rouge-1': {'r': 0.3333333333333333, 'p': 0.16666666666666666, 'f': 0.22222221777777784}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.3333333333333333, 'p': 0.16666666666666666, 'f': 0.22222221777777784}}",0.199797963,0.117647059,0.210526316,0.550161064,0.24451828
0.526449382,0,0,3,0.517620921,"{'rouge-1': {'r': 0.25, 'p': 0.2857142857142857, 'f': 0.266666661688889}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.25, 'p': 0.2857142857142857, 'f': 0.266666661688889}}",0.266351248,0.142857143,0.25,0.536653578,0.237501815
0.228941336,1,1,3,0.580498457,"{'rouge-1': {'r': 0.13043478260869565, 'p': 0.42857142857142855, 'f': 0.19999999642222227}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.08695652173913043, 'p': 0.2857142857142857, 'f': 0.13333332975555565}}",0.01549137,0.142857143,0.25,0.554882109,0.247782961
0.340727895,1,0,2.321928095,0.552718759,"{'rouge-1': {'r': 0.2857142857142857, 'p': 0.5, 'f': 0.36363635900826446}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2857142857142857, 'p': 0.5, 'f': 0.36363635900826446}}",0.305888205,0.3,0.461538462,0.682965279,0.438845068
0.429171652,0,1,3.640223929,0.579324782,"{'rouge-1': {'r': 0.3333333333333333, 'p': 0.38461538461538464, 'f': 0.35714285216836733}, 'rouge-2': {'r': 0.06666666666666667, 'p': 0.07142857142857142, 'f': 0.06896551224732497}, 'rouge-l': {'r': 0.26666666666666666, 'p': 0.3076923076923077, 'f': 0.285714280739796}}",0.229661904,0.208333333,0.344827586,0.535458028,0.205668941
0.136138722,1,1,3.324862958,0.727856159,"{'rouge-1': {'r': 0.23809523809523808, 'p': 0.45454545454545453, 'f': 0.3124999954882813}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.19047619047619047, 'p': 0.36363636363636365, 'f': 0.2499999954882813}}",0.261111618,0.178571429,0.303030303,0.573236048,0.237501815
0.436848849,0,1,3.584962501,0.832722664,"{'rouge-1': {'r': 0.5454545454545454, 'p': 0.5454545454545454, 'f': 0.5454545404545454}, 'rouge-2': {'r': 0.36363636363636365, 'p': 0.4, 'f': 0.3809523759637189}, 'rouge-l': {'r': 0.5454545454545454, 'p': 0.5454545454545454, 'f': 0.5454545404545454}}",0.626224686,0.411764706,0.583333333,0.72109884,0.217777878
0.131135479,0,0,2.584962501,0.24043797,"{'rouge-1': {'r': 0.16666666666666666, 'p': 0.2, 'f': 0.18181817685950424}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.16666666666666666, 'p': 0.2, 'f': 0.18181817685950424}}",3.13E-78,0.181818182,0.307692308,0.544401705,0.208007544
0.430478781,0,1,2.584962501,0.541948915,"{'rouge-1': {'r': 0.09523809523809523, 'p': 0.4, 'f': 0.15384615073964505}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.09523809523809523, 'p': 0.4, 'f': 0.15384615073964505}}",0.003210928,0.12,0.214285714,0.47046411,0.213728592
0.422588378,0,1,3.459431619,0.732926011,"{'rouge-1': {'r': 0.6666666666666666, 'p': 0.36363636363636365, 'f': 0.4705882307266437}, 'rouge-2': {'r': 0.6, 'p': 0.3, 'f': 0.3999999955555556}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.36363636363636365, 'f': 0.4705882307266437}}",0.477124943,0.285714286,0.444444444,0.784670115,0.205668941
0.560837686,0,1,2.584962501,0.812412381,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",0.20337174,0.142857143,0.25,0.657421768,0.224611089
0.35361442,0,0,2.584962501,0.595893383,"{'rouge-1': {'r': 0.1111111111111111, 'p': 0.2, 'f': 0.14285713826530627}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.1111111111111111, 'p': 0.2, 'f': 0.14285713826530627}}",0.346300668,0.142857143,0.25,0.643424153,0.498103708
0.433248967,1,0,2.584962501,0.630239308,"{'rouge-1': {'r': 0.1, 'p': 0.2, 'f': 0.13333332888888905}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.1, 'p': 0.2, 'f': 0.13333332888888905}}",0.127197504,0.133333333,0.235294118,0.485069901,0.237501815
0.206056148,0,1,3,0.656034112,"{'rouge-1': {'r': 0.5, 'p': 0.5714285714285714, 'f': 0.5333333283555556}, 'rouge-2': {'r': 0.2857142857142857, 'p': 0.3333333333333333, 'f': 0.3076923027218935}, 'rouge-l': {'r': 0.5, 'p': 0.5714285714285714, 'f': 0.5333333283555556}}",0.435331958,0.416666667,0.588235294,0.731712818,0.229646385
0.433852315,0,0,2.321928095,0.80360198,"{'rouge-1': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}}",0.355940749,0.428571429,0.6,0.651165247,0.486648172
0.398646861,0,1,3.121928095,0.914731443,"{'rouge-1': {'r': 0.8888888888888888, 'p': 1.0, 'f': 0.9411764656055364}, 'rouge-2': {'r': 0.625, 'p': 0.625, 'f': 0.624999995}, 'rouge-l': {'r': 0.8888888888888888, 'p': 1.0, 'f': 0.9411764656055364}}",0.821287872,0.9,0.947368421,0.918792069,0.370444745
0.725786984,0,0,3,0.437155843,"{'rouge-1': {'r': 0.18181818181818182, 'p': 0.2857142857142857, 'f': 0.2222222174691359}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.18181818181818182, 'p': 0.2857142857142857, 'f': 0.2222222174691359}}",0.087998569,0.117647059,0.210526316,0.493823349,0.245901838
0.341500461,0,0,1.842370993,0.519119024,"{'rouge-1': {'r': 0.13333333333333333, 'p': 0.6666666666666666, 'f': 0.22222221944444445}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.13333333333333333, 'p': 0.6666666666666666, 'f': 0.22222221944444445}}",0.107254341,0.176470588,0.3,0.376535892,0.202967688
0.14336735,0,0,3.277613437,0.269040346,"{'rouge-1': {'r': 0.25, 'p': 0.2, 'f': 0.22222221728395072}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.25, 'p': 0.2, 'f': 0.22222221728395072}}",8.27E-155,0.117647059,0.210526316,0.428139746,0.208690315
0.170844153,1,0,3.084962501,0.45863235,"{'rouge-1': {'r': 0.25, 'p': 0.25, 'f': 0.24999999500000009}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.25, 'p': 0.25, 'f': 0.24999999500000009}}",0.154519851,0.2,0.333333333,0.56406635,0.20466347
0.166184932,0,1,1.584962501,0.601258039,"{'rouge-1': {'r': 0.14285714285714285, 'p': 0.5, 'f': 0.22222221876543213}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.14285714285714285, 'p': 0.5, 'f': 0.22222221876543213}}",0.081708622,0.222222222,0.363636364,0.616137564,0.205668941
0.163838372,0,1,3.251629167,0.42535311,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",0.104869666,0.076923077,0.142857143,0.528097332,0.24451828
0.29964909,1,1,2.251629167,0.966580033,"{'rouge-1': {'r': 1.0, 'p': 0.5, 'f': 0.6666666622222223}, 'rouge-2': {'r': 1.0, 'p': 0.25, 'f': 0.39999999680000003}, 'rouge-l': {'r': 1.0, 'p': 0.5, 'f': 0.6666666622222223}}",0.449269804,0.6,0.75,0.818927407,0.245901838
0.343981206,0,0,3.700439718,0.545812905,"{'rouge-1': {'r': 0.25, 'p': 0.08333333333333333, 'f': 0.12499999625000012}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.25, 'p': 0.08333333333333333, 'f': 0.12499999625000012}}",0.143147999,0.125,0.222222222,0.597281098,0.216729373
0.061831769,1,0,2.807354922,0.462628245,"{'rouge-1': {'r': 0.09090909090909091, 'p': 0.16666666666666666, 'f': 0.11764705425605555}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.09090909090909091, 'p': 0.16666666666666666, 'f': 0.11764705425605555}}",0.049323571,0.117647059,0.210526316,0.532883227,0.196305543
0.318007499,0,1,2.251629167,0.638702273,"{'rouge-1': {'r': 0.375, 'p': 0.75, 'f': 0.49999999555555563}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.375, 'p': 0.75, 'f': 0.49999999555555563}}",0.041697954,0.4,0.571428571,0.668832779,0.208007544
0.296490729,0,1,2.321928095,0.470549732,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",2.37E-78,0.125,0.222222222,0.453250825,0.559871554
0.375814557,0,1,3.238901257,0.722265303,"{'rouge-1': {'r': 0.5454545454545454, 'p': 0.6, 'f': 0.5714285664399092}, 'rouge-2': {'r': 0.36363636363636365, 'p': 0.36363636363636365, 'f': 0.3636363586363637}, 'rouge-l': {'r': 0.5454545454545454, 'p': 0.6, 'f': 0.5714285664399092}}",0.482541785,0.375,0.545454545,0.678982198,0.249211147
0.570585489,0,1,2.807354922,0.611214101,"{'rouge-1': {'r': 0.23529411764705882, 'p': 0.6666666666666666, 'f': 0.3478260831001891}, 'rouge-2': {'r': 0.1875, 'p': 0.6, 'f': 0.2857142820861678}, 'rouge-l': {'r': 0.23529411764705882, 'p': 0.6666666666666666, 'f': 0.3478260831001891}}",0.113016537,0.25,0.4,0.64698714,0.241862968
0.391679168,0,0,3.459431619,0.439973027,"{'rouge-1': {'r': 0.5, 'p': 0.1, 'f': 0.16666666388888893}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.5, 'p': 0.1, 'f': 0.16666666388888893}}",0.174738508,0.166666667,0.285714286,0.531633973,0.214397654
0.59440577,1,0,2,0.734632552,"{'rouge-1': {'r': 0.3333333333333333, 'p': 1.0, 'f': 0.4999999962500001}, 'rouge-2': {'r': 0.1111111111111111, 'p': 0.5, 'f': 0.18181817884297521}, 'rouge-l': {'r': 0.3333333333333333, 'p': 1.0, 'f': 0.4999999962500001}}",0.07375913,0.4,0.571428571,0.620027304,0.736208141
0.372511476,1,0,2.584962501,0.67481935,"{'rouge-1': {'r': 0.5, 'p': 0.6, 'f': 0.5454545404958678}, 'rouge-2': {'r': 0.4, 'p': 0.5, 'f': 0.4444444395061729}, 'rouge-l': {'r': 0.5, 'p': 0.6, 'f': 0.5454545404958678}}",0.404686204,0.444444444,0.615384615,0.73682034,0.245901838
0.098536097,0,0,3.084962501,0.347539425,"{'rouge-1': {'r': 0.5, 'p': 0.1111111111111111, 'f': 0.18181817884297521}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.5, 'p': 0.1111111111111111, 'f': 0.18181817884297521}}",1.70E-78,0.090909091,0.166666667,0.412720591,0.237501815
0.186100379,0,0,2.321928095,0.449991971,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",0.253493446,0.090909091,0.166666667,0.569332361,0.411981523
0.433708698,0,1,3.169925001,0.782604814,"{'rouge-1': {'r': 0.21428571428571427, 'p': 0.375, 'f': 0.2727272680991736}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.14285714285714285, 'p': 0.25, 'f': 0.18181817719008275}}",0.252428908,0.2,0.333333333,0.652704358,0.224611089
0.446750522,0,1,2.807354922,0.435337842,"{'rouge-1': {'r': 0.14285714285714285, 'p': 0.16666666666666666, 'f': 0.1538461488757398}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.14285714285714285, 'p': 0.16666666666666666, 'f': 0.1538461488757398}}",0.138290148,0.153846154,0.266666667,0.519700348,0.216729373
0.472496063,0,0,2.807354922,0.375208229,"{'rouge-1': {'r': 0.1111111111111111, 'p': 0.16666666666666666, 'f': 0.1333333285333335}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.1111111111111111, 'p': 0.16666666666666666, 'f': 0.1333333285333335}}",0.154002882,0.133333333,0.235294118,0.487381339,0.224383116
0.399093449,1,0,2.947702779,0.402045876,"{'rouge-1': {'r': 0.1, 'p': 0.14285714285714285, 'f': 0.11764705397923896}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.1, 'p': 0.14285714285714285, 'f': 0.11764705397923896}}",0.152774658,0.117647059,0.210526316,0.434406519,0.245901838
0.178525925,1,0,3.373557262,0.4443115,"{'rouge-1': {'r': 0.375, 'p': 0.2727272727272727, 'f': 0.3157894688088643}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.375, 'p': 0.2727272727272727, 'f': 0.3157894688088643}}",0.215357888,0.176470588,0.3,0.485426515,0.210612431
0.479208827,1,0,3.277613437,0.389182895,"{'rouge-1': {'r': 0.125, 'p': 0.1, 'f': 0.11111110617283973}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.125, 'p': 0.1, 'f': 0.11111110617283973}}",0.171555148,0.055555556,0.105263158,0.509166121,0.208690315
0.328191906,0,0,2.321928095,0.365505457,"{'rouge-1': {'r': 0.15384615384615385, 'p': 0.5, 'f': 0.23529411404844294}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.15384615384615385, 'p': 0.5, 'f': 0.23529411404844294}}",0.022361808,0.125,0.222222222,0.444958359,0.346492857
0.262898177,0,1,2.321928095,0.429041415,"{'rouge-1': {'r': 0.125, 'p': 0.25, 'f': 0.16666666222222234}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.125, 'p': 0.25, 'f': 0.16666666222222234}}",1.39E-78,0.166666667,0.285714286,0.567596614,0.24451828
0.186661065,1,0,2.370950594,0.437965333,"{'rouge-1': {'r': 0.3333333333333333, 'p': 0.5, 'f': 0.39999999520000007}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2222222222222222, 'p': 0.3333333333333333, 'f': 0.2666666618666667}}",0.170173267,0.230769231,0.375,0.545948505,0.194662094
0.549116671,0,0,2.807354922,0.448765278,"{'rouge-1': {'r': 0.25, 'p': 0.16666666666666666, 'f': 0.1999999952000001}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.25, 'p': 0.16666666666666666, 'f': 0.1999999952000001}}",0.088633888,0.2,0.333333333,0.518663526,0.245901838
0.421975315,1,0,2.251629167,0.680795252,"{'rouge-1': {'r': 0.125, 'p': 0.25, 'f': 0.16666666222222234}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.125, 'p': 0.25, 'f': 0.16666666222222234}}",0.311761178,0.166666667,0.285714286,0.556007743,0.245901838
0.312617779,0,1,2.321928095,0.713851213,"{'rouge-1': {'r': 0.25, 'p': 0.25, 'f': 0.24999999500000009}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.25, 'p': 0.25, 'f': 0.24999999500000009}}",0.271285062,0.25,0.4,0.637416363,0.237501815
0.534853637,1,0,2.321928095,0.326976568,"{'rouge-1': {'r': 0.25, 'p': 0.5, 'f': 0.33333332888888895}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.25, 'p': 0.5, 'f': 0.33333332888888895}}",0.136658938,0.272727273,0.428571429,0.641617835,0.216729373
0.286425084,0,0,3,0.420230597,"{'rouge-1': {'r': 0.16666666666666666, 'p': 0.42857142857142855, 'f': 0.23999999596800003}, 'rouge-2': {'r': 0.05263157894736842, 'p': 0.16666666666666666, 'f': 0.07999999635200017}, 'rouge-l': {'r': 0.16666666666666666, 'p': 0.42857142857142855, 'f': 0.23999999596800003}}",0.06987207,0.173913043,0.296296296,0.519818127,0.21565944
0.226020902,0,0,3.169925001,0.607730031,"{'rouge-1': {'r': 0.19047619047619047, 'p': 0.5, 'f': 0.2758620649702735}, 'rouge-2': {'r': 0.04, 'p': 0.14285714285714285, 'f': 0.06249999658203144}, 'rouge-l': {'r': 0.19047619047619047, 'p': 0.5, 'f': 0.2758620649702735}}",0.020050527,0.192307692,0.322580645,0.583506465,0.24451828
0.674739659,0,1,2.807354922,0.446870208,"{'rouge-1': {'r': 0.36363636363636365, 'p': 0.6666666666666666, 'f': 0.4705882307266437}, 'rouge-2': {'r': 0.16666666666666666, 'p': 0.4, 'f': 0.23529411349480975}, 'rouge-l': {'r': 0.36363636363636365, 'p': 0.6666666666666666, 'f': 0.4705882307266437}}",0.238228957,0.357142857,0.526315789,0.679107189,0.245901838
0.083019376,0,0,2,0.682582736,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",0.360829854,0.142857143,0.25,0.593590498,0.245654598
0.34784922,0,1,2.807354922,0.75217402,"{'rouge-1': {'r': 0.36363636363636365, 'p': 0.6666666666666666, 'f': 0.4705882307266437}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2727272727272727, 'p': 0.5, 'f': 0.3529411719031142}}",0.289616994,0.357142857,0.526315789,0.793095708,0.237501815
0.472663313,1,0,2.251629167,0.512137651,"{'rouge-1': {'r': 0.16666666666666666, 'p': 0.25, 'f': 0.1999999952000001}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.16666666666666666, 'p': 0.25, 'f': 0.1999999952000001}}",2.93E-78,0.2,0.333333333,0.538883626,0.346492857
0.144384727,1,0,1.584962501,0.169209391,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",6.67E-157,0.1,0.181818182,0.463930398,0.200108826
0.381771237,0,1,2.807354922,0.747104168,"{'rouge-1': {'r': 0.5714285714285714, 'p': 0.6666666666666666, 'f': 0.6153846104142012}, 'rouge-2': {'r': 0.16666666666666666, 'p': 0.2, 'f': 0.18181817685950424}, 'rouge-l': {'r': 0.5714285714285714, 'p': 0.6666666666666666, 'f': 0.6153846104142012}}",0.425479379,0.5,0.666666667,0.792696536,0.222796381
0.458268791,0,0,2.584962501,0.790884078,"{'rouge-1': {'r': 0.5, 'p': 0.6, 'f': 0.5454545404958678}, 'rouge-2': {'r': 0.4, 'p': 0.5, 'f': 0.4444444395061729}, 'rouge-l': {'r': 0.5, 'p': 0.6, 'f': 0.5454545404958678}}",0.618841665,0.333333333,0.5,0.793389618,0.498103708
0.428357691,0,1,2.321928095,0.616982818,"{'rouge-1': {'r': 0.15384615384615385, 'p': 0.5, 'f': 0.23529411404844294}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.15384615384615385, 'p': 0.5, 'f': 0.23529411404844294}}",0.068098092,0.1875,0.315789474,0.597846806,0.324944556
0.561586142,1,0,3.169925001,0.785010695,"{'rouge-1': {'r': 0.6, 'p': 0.75, 'f': 0.6666666617283951}, 'rouge-2': {'r': 0.5, 'p': 0.7142857142857143, 'f': 0.5882352892733564}, 'rouge-l': {'r': 0.6, 'p': 0.75, 'f': 0.6666666617283951}}",0.460018166,0.538461538,0.7,0.744481385,0.237501815
0.543384492,0,0,1.584962501,0.723007321,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",7.93E-79,0.111111111,0.2,0.549030483,0.624748647
0.248645365,0,0,3.121928095,0.348346829,"{'rouge-1': {'r': 0.3, 'p': 0.3333333333333333, 'f': 0.31578946869806096}, 'rouge-2': {'r': 0.1, 'p': 0.1111111111111111, 'f': 0.1052631529085875}, 'rouge-l': {'r': 0.3, 'p': 0.3333333333333333, 'f': 0.31578946869806096}}",0.265549937,0.176470588,0.3,0.518659174,0.261014521
0.210095927,0,0,3.169925001,0.393825978,"{'rouge-1': {'r': 0.3333333333333333, 'p': 0.375, 'f': 0.35294117148788934}, 'rouge-2': {'r': 0.2, 'p': 0.2857142857142857, 'f': 0.23529411280276827}, 'rouge-l': {'r': 0.3333333333333333, 'p': 0.375, 'f': 0.35294117148788934}}",0.284255676,0.266666667,0.421052632,0.552482843,0.221532077
0.752502739,0,0,3.095795255,0.686272264,"{'rouge-1': {'r': 0.6, 'p': 0.3333333333333333, 'f': 0.4285714239795918}, 'rouge-2': {'r': 0.25, 'p': 0.1111111111111111, 'f': 0.15384614958579892}, 'rouge-l': {'r': 0.6, 'p': 0.3333333333333333, 'f': 0.4285714239795918}}",0.221792463,0.272727273,0.428571429,0.585152388,0.225686774
0.165745348,0,0,2.721928095,0.535710871,"{'rouge-1': {'r': 0.1, 'p': 0.5, 'f': 0.16666666388888893}, 'rouge-2': {'r': 0.02564102564102564, 'p': 0.16666666666666666, 'f': 0.044444442133333456}, 'rouge-l': {'r': 0.1, 'p': 0.5, 'f': 0.16666666388888893}}",0.012323153,0.117647059,0.210526316,0.496208727,0.205668941
0.01165663,0,0,2.405639062,0.56521517,"{'rouge-1': {'r': 0.3333333333333333, 'p': 0.8, 'f': 0.4705882311418686}, 'rouge-2': {'r': 0.23076923076923078, 'p': 0.5, 'f': 0.31578946936288094}, 'rouge-l': {'r': 0.3333333333333333, 'p': 0.8, 'f': 0.4705882311418686}}",0.091576268,0.357142857,0.526315789,0.646874905,0.248555288
0.370521814,1,1,2.321928095,0.433516979,"{'rouge-1': {'r': 0.13333333333333333, 'p': 0.5, 'f': 0.210526312465374}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.13333333333333333, 'p': 0.5, 'f': 0.210526312465374}}",0.025216687,0.166666667,0.285714286,0.58380717,0.245901838
0.289048165,1,0,2.807354922,0.547447681,"{'rouge-1': {'r': 0.09090909090909091, 'p': 0.16666666666666666, 'f': 0.11764705425605555}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.09090909090909091, 'p': 0.16666666666666666, 'f': 0.11764705425605555}}",0.099857856,0.117647059,0.210526316,0.573155582,0.240734175
0.353461236,0,0,2,0.915717661,"{'rouge-1': {'r': 0.3333333333333333, 'p': 0.3333333333333333, 'f': 0.3333333283333334}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.3333333333333333, 'p': 0.3333333333333333, 'f': 0.3333333283333334}}",0.47402189,0.333333333,0.5,0.694821715,0.24451828
0.492396235,0,0,3.39274741,0.719350159,"{'rouge-1': {'r': 0.4444444444444444, 'p': 0.4, 'f': 0.42105262659279785}, 'rouge-2': {'r': 0.2222222222222222, 'p': 0.2, 'f': 0.21052631080332423}, 'rouge-l': {'r': 0.4444444444444444, 'p': 0.4, 'f': 0.42105262659279785}}",0.388148309,0.3125,0.476190476,0.636150241,0.211977676
0.499337018,0,0,2.321928095,0.118018761,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",6.43E-155,0.166666667,0.285714286,0.444526315,0.263034731
0.457230449,0,0,2,0.627539933,"{'rouge-1': {'r': 0.16666666666666666, 'p': 0.3333333333333333, 'f': 0.22222221777777784}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.16666666666666666, 'p': 0.3333333333333333, 'f': 0.22222221777777784}}",0.221940773,0.222222222,0.363636364,0.543526947,0.633990705
0.402685761,1,1,3.321928095,0.547674537,"{'rouge-1': {'r': 0.25, 'p': 0.2222222222222222, 'f': 0.23529411266435996}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.25, 'p': 0.2222222222222222, 'f': 0.23529411266435996}}",0.115612636,0.1875,0.315789474,0.501357496,0.217777878
0.066985361,0,0,2.5,0.406441987,"{'rouge-1': {'r': 0.375, 'p': 0.6, 'f': 0.4615384568047337}, 'rouge-2': {'r': 0.14285714285714285, 'p': 0.2, 'f': 0.1666666618055557}, 'rouge-l': {'r': 0.375, 'p': 0.6, 'f': 0.4615384568047337}}",0.20461209,0.363636364,0.533333333,0.710261166,0.217777878
0.742630064,0,0,2.807354922,0.757604957,"{'rouge-1': {'r': 0.6666666666666666, 'p': 0.3333333333333333, 'f': 0.44444444000000005}, 'rouge-2': {'r': 0.5, 'p': 0.2, 'f': 0.2857142816326531}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.3333333333333333, 'f': 0.44444444000000005}}",0.440991081,0.375,0.545454545,0.720552921,0.624748647
0.590101182,0,0,1.584962501,0.275827765,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",3.08E-78,0,0,0.352589905,0.200108826
