comet,ter,semnatic_similarity_with_src,sentiment_analysis_with_src,sentiment_analysis_with_tgt,sentence_entropy,semnatic_similarity_with_tgt,rouge_score_with_tgt,bleu_score_with_tgt,jaccard_similarity_score_with_tgt,dice_similarity_score_with_tgt,bert-score
0.791297853,0.2,0.359578788,0,0,3.373557262,0.380639464,"{'rouge-1': {'r': 0.38461538461538464, 'p': 0.45454545454545453, 'f': 0.4166666617013889}, 'rouge-2': {'r': 0.07142857142857142, 'p': 0.08333333333333333, 'f': 0.07692307195266304}, 'rouge-l': {'r': 0.38461538461538464, 'p': 0.45454545454545453, 'f': 0.4166666617013889}}",0.286267442,0.25,0.4,0.660137355
0.601334274,0.888888889,0.692149758,1,0,4,0.381577045,"{'rouge-1': {'r': 0.1875, 'p': 0.1875, 'f': 0.18749999500000014}, 'rouge-2': {'r': 0.06666666666666667, 'p': 0.06666666666666667, 'f': 0.06666666166666704}, 'rouge-l': {'r': 0.1875, 'p': 0.1875, 'f': 0.18749999500000014}}",0.281441122,0.066666667,0.125,0.430098444
1.130508661,0,0.219570786,0,1,3.625,0.703214288,"{'rouge-1': {'r': 0.4375, 'p': 0.5384615384615384, 'f': 0.4827586157431629}, 'rouge-2': {'r': 0.2, 'p': 0.2, 'f': 0.19999999500000015}, 'rouge-l': {'r': 0.4375, 'p': 0.5384615384615384, 'f': 0.4827586157431629}}",0.550284448,0.318181818,0.482758621,0.773168564
-1.160028934,0.875,0.694832623,1,0,4.221928095,0.774927974,"{'rouge-1': {'r': 0.42105263157894735, 'p': 0.42105263157894735, 'f': 0.4210526265789474}, 'rouge-2': {'r': 0.23809523809523808, 'p': 0.2631578947368421, 'f': 0.2499999950125001}, 'rouge-l': {'r': 0.42105263157894735, 'p': 0.42105263157894735, 'f': 0.4210526265789474}}",0.544009712,0.225806452,0.368421053,0.727847576
0.871186674,0.333333333,-0.04365956,0,0,4.070656113,0.179394022,"{'rouge-1': {'r': 0.17647058823529413, 'p': 0.16666666666666666, 'f': 0.1714285664326532}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.11764705882352941, 'p': 0.1111111111111111, 'f': 0.11428570928979613}}",0.217316232,0.09375,0.171428571,0.459420383
0.815295637,0.285714286,0.256163418,0,0,4.070656113,0.156083435,"{'rouge-1': {'r': 0.4, 'p': 0.3333333333333333, 'f': 0.36363635867768596}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2, 'p': 0.16666666666666666, 'f': 0.18181817685950424}}",0.224300675,0.178571429,0.303030303,0.4084135
0.859871089,0.142857143,0.918301523,1,1,3.459431619,0.854928553,"{'rouge-1': {'r': 0.4166666666666667, 'p': 0.45454545454545453, 'f': 0.434782603705104}, 'rouge-2': {'r': 0.09090909090909091, 'p': 0.1, 'f': 0.09523809024943337}, 'rouge-l': {'r': 0.25, 'p': 0.2727272727272727, 'f': 0.26086956022684316}}",0.452453407,0.277777778,0.434782609,0.803105116
0.534932673,1,0.415872693,0,0,3.690116518,0.493570238,"{'rouge-1': {'r': 0.26666666666666666, 'p': 0.2857142857142857, 'f': 0.27586206397146257}, 'rouge-2': {'r': 0.0625, 'p': 0.06666666666666667, 'f': 0.06451612403746138}, 'rouge-l': {'r': 0.26666666666666666, 'p': 0.2857142857142857, 'f': 0.27586206397146257}}",0.410410482,0.16,0.275862069,0.656749487
0.882951975,0.25,0.489788055,0,1,4.121928095,0.950202644,"{'rouge-1': {'r': 0.8, 'p': 0.6666666666666666, 'f': 0.7272727223140496}, 'rouge-2': {'r': 0.5625, 'p': 0.47368421052631576, 'f': 0.514285709322449}, 'rouge-l': {'r': 0.7333333333333333, 'p': 0.6111111111111112, 'f': 0.6666666617079889}}",0.67808465,0.571428571,0.727272727,0.853225231
1.149147868,0,0.773263156,0,0,5.306170652,0.902802348,"{'rouge-1': {'r': 0.8048780487804879, 'p': 0.8048780487804879, 'f': 0.8048780437804879}, 'rouge-2': {'r': 0.5227272727272727, 'p': 0.5227272727272727, 'f': 0.5227272677272727}, 'rouge-l': {'r': 0.7317073170731707, 'p': 0.7317073170731707, 'f': 0.7317073120731709}}",0.850199699,0.673469388,0.804878049,0.912663341
0.792441905,0.333333333,0.776026368,0,0,3.997670276,0.697767198,"{'rouge-1': {'r': 0.6, 'p': 0.5294117647058824, 'f': 0.5624999950195313}, 'rouge-2': {'r': 0.3333333333333333, 'p': 0.2777777777777778, 'f': 0.30303029807162535}, 'rouge-l': {'r': 0.6, 'p': 0.5294117647058824, 'f': 0.5624999950195313}}",0.577654329,0.391304348,0.5625,0.563212633
0.962053597,0.285714286,0.872377992,1,1,4.623516641,0.904367685,"{'rouge-1': {'r': 0.75, 'p': 0.72, 'f': 0.734693872553103}, 'rouge-2': {'r': 0.4444444444444444, 'p': 0.48, 'f': 0.461538456545858}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.64, 'f': 0.6530612194918785}}",0.771950948,0.484848485,0.653061224,0.865782678
-1.233290315,1.333333333,0.369564861,0,1,4.735926351,0.808087826,"{'rouge-1': {'r': 0.4074074074074074, 'p': 0.4074074074074074, 'f': 0.4074074024074074}, 'rouge-2': {'r': 0.037037037037037035, 'p': 0.037037037037037035, 'f': 0.03703703203703771}, 'rouge-l': {'r': 0.2962962962962963, 'p': 0.2962962962962963, 'f': 0.29629629129629637}}",0.544900364,0.255813953,0.407407407,0.720934391
0.992813528,0,0.139395729,0,1,4.671780585,0.858603001,"{'rouge-1': {'r': 0.5, 'p': 0.48148148148148145, 'f': 0.4905660327376291}, 'rouge-2': {'r': 0.18518518518518517, 'p': 0.16666666666666666, 'f': 0.17543859150507862}, 'rouge-l': {'r': 0.46153846153846156, 'p': 0.4444444444444444, 'f': 0.4528301836810253}}",0.574146889,0.292682927,0.452830189,0.76665169
0.878276587,0.75,0.226172879,0,0,3.321928095,0.955038846,"{'rouge-1': {'r': 0.6363636363636364, 'p': 0.7, 'f': 0.6666666616780046}, 'rouge-2': {'r': 0.4, 'p': 0.4444444444444444, 'f': 0.42105262659279785}, 'rouge-l': {'r': 0.6363636363636364, 'p': 0.7, 'f': 0.6666666616780046}}",0.65145639,0.5,0.666666667,0.911181569
1.107979298,0,0.896984339,0,1,3.906890596,0.8119753,"{'rouge-1': {'r': 0.35294117647058826, 'p': 0.4, 'f': 0.37499999501953135}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.35294117647058826, 'p': 0.4, 'f': 0.37499999501953135}}",0.420033506,0.230769231,0.375,0.774283171
0.807488799,0.6,0.512810886,0,0,3.969815782,0.389958322,"{'rouge-1': {'r': 0.2, 'p': 0.1875, 'f': 0.19354838210197725}, 'rouge-2': {'r': 0.06666666666666667, 'p': 0.0625, 'f': 0.06451612403746138}, 'rouge-l': {'r': 0.2, 'p': 0.1875, 'f': 0.19354838210197725}}",0.340839185,0.107142857,0.193548387,0.426145762
0.835316062,0.5,0.086449698,0,1,3.906890596,0.65897125,"{'rouge-1': {'r': 0.38461538461538464, 'p': 0.3333333333333333, 'f': 0.35714285216836733}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.3076923076923077, 'p': 0.26666666666666666, 'f': 0.285714280739796}}",0.668738836,0.217391304,0.357142857,0.763069987
0.940526903,0.25,0.849742293,0,1,4.788909766,0.97055918,"{'rouge-1': {'r': 0.7586206896551724, 'p': 0.7586206896551724, 'f': 0.7586206846551724}, 'rouge-2': {'r': 0.53125, 'p': 0.5483870967741935, 'f': 0.5396825346837996}, 'rouge-l': {'r': 0.7586206896551724, 'p': 0.7586206896551724, 'f': 0.7586206846551724}}",0.833998846,0.611111111,0.75862069,0.894060791
1.180539608,0,0.495854437,0,0,2.807354922,0.533015907,"{'rouge-1': {'r': 0.1, 'p': 0.14285714285714285, 'f': 0.11764705397923896}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.1, 'p': 0.14285714285714285, 'f': 0.11764705397923896}}",0.28585739,0.0625,0.117647059,0.565198183
1.101434112,0,0.342318833,1,1,3.75,0.854536414,"{'rouge-1': {'r': 0.5384615384615384, 'p': 0.5, 'f': 0.5185185135253774}, 'rouge-2': {'r': 0.2857142857142857, 'p': 0.2857142857142857, 'f': 0.2857142807142858}, 'rouge-l': {'r': 0.5384615384615384, 'p': 0.5, 'f': 0.5185185135253774}}",0.65715249,0.333333333,0.5,0.867552996
1.135354996,0,0.116905563,0,0,3.418295834,0.221339732,"{'rouge-1': {'r': 0.3333333333333333, 'p': 0.45454545454545453, 'f': 0.3846153797337278}, 'rouge-2': {'r': 0.21428571428571427, 'p': 0.2727272727272727, 'f': 0.23999999507200007}, 'rouge-l': {'r': 0.3333333333333333, 'p': 0.45454545454545453, 'f': 0.3846153797337278}}",0.321351159,0.238095238,0.384615385,0.618250668
0.771874487,0.375,0.780974329,1,0,3.906890596,0.615643024,"{'rouge-1': {'r': 0.7333333333333333, 'p': 0.7333333333333333, 'f': 0.7333333283333333}, 'rouge-2': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}, 'rouge-l': {'r': 0.7333333333333333, 'p': 0.7333333333333333, 'f': 0.7333333283333333}}",0.778381997,0.578947368,0.733333333,0.87395072
1.277523756,0,0.290071487,0,0,4.493132558,0.435689509,"{'rouge-1': {'r': 0.4, 'p': 0.38461538461538464, 'f': 0.3921568577470204}, 'rouge-2': {'r': 0.1111111111111111, 'p': 0.09090909090909091, 'f': 0.09999999505000023}, 'rouge-l': {'r': 0.32, 'p': 0.3076923076923077, 'f': 0.3137254851980008}}",0.483231569,0.25,0.4,0.620198011
1.201500177,0,0.627443612,1,1,3.906890596,0.815312862,"{'rouge-1': {'r': 0.5333333333333333, 'p': 0.5333333333333333, 'f': 0.5333333283333335}, 'rouge-2': {'r': 0.21428571428571427, 'p': 0.21428571428571427, 'f': 0.2142857092857144}, 'rouge-l': {'r': 0.5333333333333333, 'p': 0.5333333333333333, 'f': 0.5333333283333335}}",0.572478766,0.380952381,0.551724138,0.863065064
0.806636989,1,0.056474786,0,0,4.45366069,0.376242518,"{'rouge-1': {'r': 0.2631578947368421, 'p': 0.21739130434782608, 'f': 0.23809523314058967}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.21052631578947367, 'p': 0.17391304347826086, 'f': 0.19047618552154208}}",0.291215012,0.135135135,0.238095238,0.522295237
0.816537857,0.6,0.874882698,0,0,4.037401198,0.840283334,"{'rouge-1': {'r': 0.47368421052631576, 'p': 0.5294117647058824, 'f': 0.4999999950154322}, 'rouge-2': {'r': 0.3, 'p': 0.3333333333333333, 'f': 0.31578946869806096}, 'rouge-l': {'r': 0.47368421052631576, 'p': 0.5294117647058824, 'f': 0.4999999950154322}}",0.682780891,0.333333333,0.5,0.777404249
-0.152982637,0.2,0.560487032,0,1,3.773557262,0.754975259,"{'rouge-1': {'r': 0.2857142857142857, 'p': 0.2857142857142857, 'f': 0.2857142807142858}, 'rouge-2': {'r': 0.15384615384615385, 'p': 0.14285714285714285, 'f': 0.14814814315500704}, 'rouge-l': {'r': 0.2857142857142857, 'p': 0.2857142857142857, 'f': 0.2857142807142858}}",0.471245716,0.166666667,0.285714286,0.645964146
0.878826916,0.5,0.336155325,0,1,4.070656113,0.575985432,"{'rouge-1': {'r': 0.35, 'p': 0.3888888888888889, 'f': 0.3684210476454294}, 'rouge-2': {'r': 0.13043478260869565, 'p': 0.15, 'f': 0.13953487874526788}, 'rouge-l': {'r': 0.35, 'p': 0.3888888888888889, 'f': 0.3684210476454294}}",0.504585539,0.225806452,0.368421053,0.68987155
1.215626955,0,0.077558696,1,1,4.169925001,0.657470107,"{'rouge-1': {'r': 0.25, 'p': 0.2222222222222222, 'f': 0.23529411266435996}, 'rouge-2': {'r': 0.0625, 'p': 0.058823529411764705, 'f': 0.06060605561065239}, 'rouge-l': {'r': 0.25, 'p': 0.2222222222222222, 'f': 0.23529411266435996}}",0.409638931,0.133333333,0.235294118,0.704600155
1.191444397,0.75,0.50185132,0,1,3.700439718,0.843487561,"{'rouge-1': {'r': 0.45454545454545453, 'p': 0.38461538461538464, 'f': 0.4166666617013889}, 'rouge-2': {'r': 0.2, 'p': 0.16666666666666666, 'f': 0.18181817685950424}, 'rouge-l': {'r': 0.36363636363636365, 'p': 0.3076923076923077, 'f': 0.3333333283680556}}",0.496918075,0.263157895,0.416666667,0.668643951
0.972821891,0.125,0.580526233,0,0,4.186704346,0.874638259,"{'rouge-1': {'r': 0.6666666666666666, 'p': 0.7368421052631579, 'f': 0.6999999950125001}, 'rouge-2': {'r': 0.32, 'p': 0.38095238095238093, 'f': 0.34782608199432896}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.7368421052631579, 'f': 0.6999999950125001}}",0.611706618,0.538461538,0.7,0.821454585
1.111746788,0.285714286,0.842403412,1,1,4.523561956,0.956317961,"{'rouge-1': {'r': 0.7272727272727273, 'p': 0.6956521739130435, 'f': 0.7111111061135803}, 'rouge-2': {'r': 0.45454545454545453, 'p': 0.45454545454545453, 'f': 0.45454544954545456}, 'rouge-l': {'r': 0.7272727272727273, 'p': 0.6956521739130435, 'f': 0.7111111061135803}}",0.827685412,0.551724138,0.711111111,0.889446914
0.243723422,0.5,0.882673621,1,0,4.316827717,0.768909812,"{'rouge-1': {'r': 0.42857142857142855, 'p': 0.42857142857142855, 'f': 0.4285714235714286}, 'rouge-2': {'r': 0.14285714285714285, 'p': 0.13636363636363635, 'f': 0.13953487872363457}, 'rouge-l': {'r': 0.38095238095238093, 'p': 0.38095238095238093, 'f': 0.38095237595238096}}",0.538103455,0.28125,0.43902439,0.732848704
0.969861925,0.2,0.930247009,1,1,3.906890596,0.840130091,"{'rouge-1': {'r': 0.7692307692307693, 'p': 0.6666666666666666, 'f': 0.7142857093112245}, 'rouge-2': {'r': 0.5, 'p': 0.42857142857142855, 'f': 0.4615384565680473}, 'rouge-l': {'r': 0.7692307692307693, 'p': 0.6666666666666666, 'f': 0.7142857093112245}}",0.688835649,0.555555556,0.714285714,0.892780125
1.085973501,0.333333333,0.748895407,1,1,3.4677201,0.870718956,"{'rouge-1': {'r': 0.35714285714285715, 'p': 0.4166666666666667, 'f': 0.38461537964497045}, 'rouge-2': {'r': 0.15384615384615385, 'p': 0.15384615384615385, 'f': 0.15384614884615402}, 'rouge-l': {'r': 0.35714285714285715, 'p': 0.4166666666666667, 'f': 0.38461537964497045}}",0.540328826,0.238095238,0.384615385,0.786093056
0.800584316,0.857142857,0.83396101,0,0,4.088779347,0.895391226,"{'rouge-1': {'r': 0.8235294117647058, 'p': 0.8235294117647058, 'f': 0.8235294067647059}, 'rouge-2': {'r': 0.6842105263157895, 'p': 0.6842105263157895, 'f': 0.6842105213157895}, 'rouge-l': {'r': 0.8235294117647058, 'p': 0.8235294117647058, 'f': 0.8235294067647059}}",0.783503372,0.590909091,0.742857143,0.858909011
0.880352497,0.333333333,0.313902587,1,1,4.221928095,0.597895026,"{'rouge-1': {'r': 0.22727272727272727, 'p': 0.2631578947368421, 'f': 0.24390243405116013}, 'rouge-2': {'r': 0.047619047619047616, 'p': 0.05263157894736842, 'f': 0.0499999950125005}, 'rouge-l': {'r': 0.22727272727272727, 'p': 0.2631578947368421, 'f': 0.24390243405116013}}",0.441364294,0.138888889,0.243902439,0.622039855
-0.601702571,0.75,0.201517433,1,0,3.121928095,0.380277425,"{'rouge-1': {'r': 0.2222222222222222, 'p': 0.2222222222222222, 'f': 0.22222221722222232}, 'rouge-2': {'r': 0.125, 'p': 0.1111111111111111, 'f': 0.11764705384083066}, 'rouge-l': {'r': 0.2222222222222222, 'p': 0.2222222222222222, 'f': 0.22222221722222232}}",0.317183462,0.125,0.222222222,0.514721811
1.219314098,0,0.030673383,0,0,4.501629167,0.517731905,"{'rouge-1': {'r': 0.15789473684210525, 'p': 0.13043478260869565, 'f': 0.14285713790249452}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.10526315789473684, 'p': 0.08695652173913043, 'f': 0.09523809028344697}}",0.220620326,0.076923077,0.142857143,0.498841882
0.80233252,0.333333333,0.812171757,1,0,4.392126685,0.673221588,"{'rouge-1': {'r': 0.35714285714285715, 'p': 0.45454545454545453, 'f': 0.399999995072}, 'rouge-2': {'r': 0.09090909090909091, 'p': 0.11538461538461539, 'f': 0.10169491032461961}, 'rouge-l': {'r': 0.32142857142857145, 'p': 0.4090909090909091, 'f': 0.3599999950720001}}",0.472928837,0.243902439,0.392156863,0.702493429
-0.785813868,0.6,0.460430741,0,1,3.584962501,0.49144268,"{'rouge-1': {'r': 0.2727272727272727, 'p': 0.25, 'f': 0.26086956022684316}, 'rouge-2': {'r': 0.18181818181818182, 'p': 0.18181818181818182, 'f': 0.18181817681818196}, 'rouge-l': {'r': 0.2727272727272727, 'p': 0.25, 'f': 0.26086956022684316}}",0.444813646,0.15,0.260869565,0.669717133
0.714653313,0.6,0.925875902,0,0,4.582118926,0.911269128,"{'rouge-1': {'r': 0.7, 'p': 0.56, 'f': 0.6222222172839507}, 'rouge-2': {'r': 0.22727272727272727, 'p': 0.17857142857142858, 'f': 0.19999999507200011}, 'rouge-l': {'r': 0.65, 'p': 0.52, 'f': 0.5777777728395063}}",0.638494763,0.4375,0.608695652,0.781871617
-1.219696283,0.916666667,0.681095481,1,0,5.003258335,0.313952088,"{'rouge-1': {'r': 0.32, 'p': 0.25, 'f': 0.2807017494613728}, 'rouge-2': {'r': 0.07142857142857142, 'p': 0.06060606060606061, 'f': 0.06557376552539677}, 'rouge-l': {'r': 0.28, 'p': 0.21875, 'f': 0.24561403016312722}}",0.282397712,0.156862745,0.271186441,0.397834569
0.939950407,0.5,0.317735016,0,0,3.88418372,0.577189684,"{'rouge-1': {'r': 0.3125, 'p': 0.3333333333333333, 'f': 0.3225806401664933}, 'rouge-2': {'r': 0.058823529411764705, 'p': 0.05555555555555555, 'f': 0.05714285214693921}, 'rouge-l': {'r': 0.25, 'p': 0.26666666666666666, 'f': 0.2580645111342353}}",0.389835747,0.185185185,0.3125,0.576685607
0.840592682,0.333333333,0.813082278,0,1,3.664497779,0.889125884,"{'rouge-1': {'r': 0.5, 'p': 0.5384615384615384, 'f': 0.5185185135253774}, 'rouge-2': {'r': 0.3076923076923077, 'p': 0.3076923076923077, 'f': 0.3076923026923078}, 'rouge-l': {'r': 0.5, 'p': 0.5384615384615384, 'f': 0.5185185135253774}}",0.675820437,0.35,0.518518519,0.850727558
0.794181168,0.333333333,0.085852019,0,1,4.055958152,0.176238447,"{'rouge-1': {'r': 0.2, 'p': 0.1111111111111111, 'f': 0.14285713826530627}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2, 'p': 0.1111111111111111, 'f': 0.14285713826530627}}",0.164357381,0.076923077,0.142857143,0.447290391
1.077344894,0,0.837000132,0,1,4.40385619,0.935602307,"{'rouge-1': {'r': 0.7083333333333334, 'p': 0.7727272727272727, 'f': 0.7391304297920607}, 'rouge-2': {'r': 0.35714285714285715, 'p': 0.4166666666666667, 'f': 0.38461537964497045}, 'rouge-l': {'r': 0.7083333333333334, 'p': 0.7727272727272727, 'f': 0.7391304297920607}}",0.716532231,0.566666667,0.723404255,0.860827208
0.660750568,0.75,0.648015618,0,0,4.720049961,0.79362148,"{'rouge-1': {'r': 0.5, 'p': 0.5925925925925926, 'f': 0.5423728763918415}, 'rouge-2': {'r': 0.2727272727272727, 'p': 0.32142857142857145, 'f': 0.29508196224670796}, 'rouge-l': {'r': 0.4375, 'p': 0.5185185185185185, 'f': 0.4745762662223499}}",0.619031528,0.340909091,0.508474576,0.78645587
1.210006952,0,0.441057265,0,0,3.546593564,0.598091185,"{'rouge-1': {'r': 0.35714285714285715, 'p': 0.4166666666666667, 'f': 0.38461537964497045}, 'rouge-2': {'r': 0.15384615384615385, 'p': 0.16666666666666666, 'f': 0.15999999500800016}, 'rouge-l': {'r': 0.35714285714285715, 'p': 0.4166666666666667, 'f': 0.38461537964497045}}",0.459942179,0.238095238,0.384615385,0.627905428
0.837048352,0.428571429,0.54303354,0,0,3.25,0.361960053,"{'rouge-1': {'r': 0.11764705882352941, 'p': 0.18181818181818182, 'f': 0.14285713808673486}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.11764705882352941, 'p': 0.18181818181818182, 'f': 0.14285713808673486}}",0.167940767,0.076923077,0.142857143,0.547121763
0.899084568,0.2,0.208033368,0,0,4.253915085,0.575442195,"{'rouge-1': {'r': 0.2916666666666667, 'p': 0.3181818181818182, 'f': 0.30434782109640834}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.20833333333333334, 'p': 0.22727272727272727, 'f': 0.217391299357278}}",0.340191778,0.15,0.260869565,0.602563143
0.394401491,0.727272727,0.41176337,0,1,3.975418018,0.553699911,"{'rouge-1': {'r': 0.38461538461538464, 'p': 0.29411764705882354, 'f': 0.3333333284222223}, 'rouge-2': {'r': 0.08333333333333333, 'p': 0.05263157894736842, 'f': 0.06451612428720119}, 'rouge-l': {'r': 0.38461538461538464, 'p': 0.29411764705882354, 'f': 0.3333333284222223}}",0.360151985,0.2,0.333333333,0.590428591
1.180732131,0,0.623776317,0,1,4.361792182,0.71550703,"{'rouge-1': {'r': 0.6666666666666666, 'p': 0.6666666666666666, 'f': 0.6666666616666668}, 'rouge-2': {'r': 0.48148148148148145, 'p': 0.4642857142857143, 'f': 0.47272726772892565}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.6666666666666666, 'f': 0.6666666616666668}}",0.70508112,0.5,0.666666667,0.757201374
1.130344629,0,0.891833901,0,1,4.251629167,0.897693872,"{'rouge-1': {'r': 0.6842105263157895, 'p': 0.65, 'f': 0.6666666616699541}, 'rouge-2': {'r': 0.3333333333333333, 'p': 0.3181818181818182, 'f': 0.3255813903515414}, 'rouge-l': {'r': 0.47368421052631576, 'p': 0.45, 'f': 0.46153845654174885}}",0.692258523,0.5,0.666666667,0.786032677
0.93660754,0.3,0.637347996,1,1,4.523561956,0.666672349,"{'rouge-1': {'r': 0.6363636363636364, 'p': 0.6086956521739131, 'f': 0.6222222172246915}, 'rouge-2': {'r': 0.42857142857142855, 'p': 0.4090909090909091, 'f': 0.4186046461654949}, 'rouge-l': {'r': 0.6363636363636364, 'p': 0.6086956521739131, 'f': 0.6222222172246915}}",0.706976657,0.451612903,0.622222222,0.767158747
1.164150357,0,0.44114852,1,1,3.807354922,0.803216219,"{'rouge-1': {'r': 0.5, 'p': 0.5714285714285714, 'f': 0.5333333283555556}, 'rouge-2': {'r': 0.26666666666666666, 'p': 0.3076923076923077, 'f': 0.285714280739796}, 'rouge-l': {'r': 0.5, 'p': 0.5714285714285714, 'f': 0.5333333283555556}}",0.614540731,0.363636364,0.533333333,0.847490191
0.862981856,0.2,0.669791281,0,1,5.211449361,0.822472632,"{'rouge-1': {'r': 0.5217391304347826, 'p': 0.5853658536585366, 'f': 0.5517241329475493}, 'rouge-2': {'r': 0.19607843137254902, 'p': 0.2, 'f': 0.19801979698068828}, 'rouge-l': {'r': 0.391304347826087, 'p': 0.43902439024390244, 'f': 0.4137930984647907}}",0.726486804,0.353846154,0.522727273,0.76543504
0.956558883,0.285714286,0.391208678,1,1,3.584962501,0.44451803,"{'rouge-1': {'r': 0.23076923076923078, 'p': 0.25, 'f': 0.23999999500800012}, 'rouge-2': {'r': 0.08333333333333333, 'p': 0.09090909090909091, 'f': 0.08695651674858251}, 'rouge-l': {'r': 0.23076923076923078, 'p': 0.25, 'f': 0.23999999500800012}}",0.425814153,0.142857143,0.25,0.624727488
0.903076172,0.166666667,0.450473636,0,0,2.584962501,0.490616471,"{'rouge-1': {'r': 0.1, 'p': 0.16666666666666666, 'f': 0.12499999531250018}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.1, 'p': 0.16666666666666666, 'f': 0.12499999531250018}}",0.248670086,0.066666667,0.125,0.677050114
0.997653425,0.4,0.851944149,0,0,4.45366069,0.85533917,"{'rouge-1': {'r': 0.5263157894736842, 'p': 0.43478260869565216, 'f': 0.47619047123582764}, 'rouge-2': {'r': 0.1111111111111111, 'p': 0.08333333333333333, 'f': 0.09523809034013632}, 'rouge-l': {'r': 0.3684210526315789, 'p': 0.30434782608695654, 'f': 0.33333332837868485}}",0.588366237,0.272727273,0.428571429,0.785946727
-0.886808932,0.625,0.391178429,1,0,3.664497779,0.724215031,"{'rouge-1': {'r': 0.29411764705882354, 'p': 0.38461538461538464, 'f': 0.3333333284222223}, 'rouge-2': {'r': 0.0625, 'p': 0.07692307692307693, 'f': 0.0689655122948874}, 'rouge-l': {'r': 0.29411764705882354, 'p': 0.38461538461538464, 'f': 0.3333333284222223}}",0.458659473,0.153846154,0.266666667,0.550722122
